id_course,ville,depart,arrivee,duree_estimee,distance,prix_eco,prix_confort,prix_confort_plus,heure_plage,disponibilite_vehicules,heure_plage_imputed,heure_num,is_pointe,is_nuit,dispo_ordinal,ville_encoded,vitesse_kmh,log_distance,log_duree,log_prix_eco
560,Yaounde,Rue de Kondengui,Club 33,4.0,2.619,450.0,600.0,800.0,06h–07h,vert,0,6,0,0,0,1,39.285000000000004,1.2861977445816055,1.6094379124341003,6.111467339502679
561,Yaounde,Carrefour Bastos,Avenue Marc Vivien Foe,11.0,3.968,2250.0,2400.0,,22h–23h,rouge,0,22,0,1,3,1,21.643636363636364,1.6030173446311777,2.4849066497880004,7.719129840906732
562,Yaounde,Rue 4.761,Lionceaux,8.0,6.2,750.0,1000.0,1500.0,00h–01h,vert,0,0,0,1,0,1,46.5,1.9740810260220096,2.1972245773362196,6.621405651764134
563,Yaounde,Dépôt Guinness Mvan,Carrefour Messamendongo,8.0,8.07,700.0,950.0,1250.0,20h–21h,vert,0,20,0,0,0,1,60.525000000000006,2.2049722641270453,2.1972245773362196,6.55250788703459
564,Yaounde,Star Land Hotel Yaounde,Santa Lucia Nkoabqng,45.0,4.323,2000.0,2950.0,4850.0,17h–18h,vert,0,17,1,0,0,1,5.764,1.6720370541906204,3.828641396489095,7.601402334583733
565,Yaounde,Rue 5.549,Yaounde Omnisports,18.0,9.536,1900.0,,,11h–12h,orange,0,11,0,0,2,1,31.786666666666665,2.35479796444098,2.9444389791664403,7.550135342488429
566,Yaounde,Boulangerie Acropole,Playce carrefour,2.0,3.213,650.0,850.0,1100.0,15h–16h,vert,0,15,0,0,0,1,96.39,1.4381749829968795,1.0986122886681098,6.478509642208569
567,Yaounde,EFLC Paroisse de Mimboman,Hôpital De La Caisse,17.0,5.154,900.0,,,08h–09h,vert,0,8,1,0,0,1,18.19058823529412,1.8171022768998502,2.8903717578961645,6.803505257608338
568,Yaounde,La Regionale,Poste,12.0,1.674,4950.0,,1500.0,17h–18h,jaune,0,17,1,0,1,1,8.37,0.9835754786797514,2.5649493574615367,8.507344855361422
569,Yaounde,Odza Petit Marché,Afriland First,26.0,8.081,1750.0,2350.0,3400.0,13h–14h,vert,0,13,0,0,0,1,18.648461538461536,2.2061843187076913,3.295836866004329,7.467942332285852
570,Yaounde,Lycee de Biyemassi,Omnisport Stadium annex1,24.0,4.895,2250.0,2350.0,,14h–15h,vert,0,14,0,0,0,1,12.237499999999999,1.7741045339893342,3.2188758248682006,7.719129840906732
571,Yaounde,Kazoo Dragage,Mosquée Blanche de la Brique,14.0,4.73,1100.0,,,12h–13h,vert,0,12,0,0,0,1,20.271428571428572,1.7457155307266483,2.70805020110221,7.00397413672268
572,Yaounde,Cosmos Bar Emombo 2eme,Lycee de Mendong,24.0,12.57,2400.0,2800.0,,02h–03h,jaune,0,2,0,1,1,1,31.425,2.6078614738467776,3.2188758248682006,7.783640596221253
573,Yaounde,Playce carrefour,Biyem-Assi,21.0,7.831,1150.0,1600.0,2600.0,14h–15h,vert,0,14,0,0,0,1,22.374285714285715,2.178268258486665,3.091042453358316,7.048386408721883
574,Yaounde,Hôtel du Plateau,MIPAF/TFEA Lycée Bilingue,8.0,0.46,600.0,650.0,850.0,11h–12h,jaune,0,11,0,0,1,1,3.45,0.3784364357202451,2.1972245773362196,6.398594934535208
575,Yaounde,Rue de Kondengui,Tribunal d'Ekounou,12.0,2.83,900.0,1100.0,1400.0,14h–15h,orange,0,14,0,0,2,1,14.15,1.3428648031925547,2.5649493574615367,6.803505257608338
576,Yaounde,Polyclinique André Fouda,Hôtel du Plateau,8.0,2.783,650.0,800.0,1050.0,06h–07h,jaune,0,6,0,0,1,1,20.8725,1.330517345650892,2.1972245773362196,6.478509642208569
577,Yaounde,Odza Petit Marché,Nkolmesseng Petit Paris,36.0,12.217,1700.0,2450.0,,13h–14h,vert,0,13,0,0,0,1,20.361666666666668,2.5815038797756698,3.6109179126442243,7.438971592395862
578,Yaounde,L'Hybride,Le Fibi,34.0,8.498,2000.0,3350.0,3500.0,18h–19h,jaune,0,18,1,0,1,1,14.996470588235294,2.25108125012693,3.5553480614894135,7.601402334583733
579,Yaounde,Playce carrefour,Elig Essono,8.0,2.528,550.0,750.0,1000.0,02h–03h,vert,0,2,0,1,0,1,18.96,1.260731138144545,2.1972245773362196,6.311734809152915
580,Yaounde,Immeuble Sic Messa,Chapelle Mvog Mbi,17.0,5.491,1150.0,1500.0,1550.0,14h–15h,vert,0,14,0,0,0,1,19.38,1.8704166020513315,2.8903717578961645,7.048386408721883
581,Yaounde,Mimboman Terminus,Hôtel du Plateau,6.0,1.439,650.0,750.0,950.0,13h–14h,vert,0,13,0,0,0,1,14.39,0.8915881192337832,1.9459101490553132,6.478509642208569
582,Yaounde,Biteng,Carrefour Messamendongo,35.0,14.256,1550.0,,,17h–18h,gris,0,17,1,0,0,1,24.43885714285714,2.724972868298118,3.58351893845611,7.346655163176539
583,Yaounde,Titi Garage,Supermache Dôvv,9.0,5.965,650.0,850.0,,08h–09h,vert,0,8,1,0,0,1,39.766666666666666,1.940897607231769,2.302585092994046,6.478509642208569
584,Yaounde,Tradex,"Quifeurou, Emana",4.0,13.372,850.0,950.0,1300.0,13h–14h,jaune,0,13,0,0,1,1,120.0,2.665281869251272,1.6094379124341003,6.7464121285733745
585,Yaounde,Mansel Hôtel,Carrossel Temple de la Culture,19.0,3.008,1000.0,1400.0,,08h–09h,gris,0,8,1,0,0,1,9.498947368421053,1.3882923637825637,2.995732273553991,6.90875477931522
586,Yaounde,Eneo Cameroon Central,Niki Biyemassi,31.0,5.959,2200.0,2350.0,2800.0,06h–07h,orange,0,6,0,0,2,1,11.533548387096772,1.9400357858627129,3.4657359027997265,7.696667081526462
587,Yaounde,Lycee de Biyemassi,Cave de la Chapelle Ngousso,32.0,12.52,2200.0,,3800.0,14h–15h,jaune,0,14,0,0,1,1,23.474999999999998,2.604170070614818,3.4965075614664802,7.696667081526462
588,Yaounde,Santa Lucia Mvan,Garantie Voyages Nsam,6.0,2.735,600.0,650.0,900.0,21h–22h,vert,0,21,0,0,0,1,27.349999999999998,1.3177478185847806,1.9459101490553132,6.398594934535208
589,Yaounde,Ministere des Finances,Ecole Nationale Superieure de Police,10.0,3.415,600.0,850.0,1100.0,10h–11h,vert,0,10,0,0,0,1,20.490000000000002,1.4850078340559234,2.3978952727983707,6.398594934535208
590,Yaounde,Maetur Nkomo,Maetur Mimboman,14.0,5.668,2300.0,,2650.0,21h–22h,orange,0,21,0,0,2,1,24.291428571428572,1.8973199648885475,2.70805020110221,7.741099090035366
591,Yaounde,Marché d'Etoudi,National Passport Production Center,8.0,2.547,1300.0,1400.0,,13h–14h,jaune,0,13,0,0,1,1,19.102500000000003,1.2661021757914848,2.1972245773362196,7.170888478512505
592,Yaounde,Carrefour Tkc,Hôpital de District de la Cité Verte,25.0,6.097,1300.0,1700.0,2350.0,17h–18h,vert,0,17,1,0,0,1,14.6328,1.959672159542846,3.258096538021482,7.170888478512505
594,Yaounde,Titi Garage,Messamendongo,52.0,17.445,2150.0,4800.0,6300.0,14h–15h,jaune,0,14,0,0,1,1,20.128846153846155,2.914793331048639,3.970291913552122,7.67368812926773
595,Yaounde,Santa Lucia Mvan,Madagascar,26.0,9.878,1550.0,2050.0,3300.0,20h–21h,vert,0,20,0,0,0,1,22.795384615384616,2.386742401000769,3.295836866004329,7.346655163176539
596,Yaounde,Auberge Bleu Odza,Obobogo Rails Entrée Ministre,16.0,5.485,950.0,1400.0,1900.0,09h–10h,vert,0,9,1,0,0,1,20.56875,1.8694918177684072,2.833213344056216,6.85751406254539
597,Yaounde,Petit Genie D'Ebom,Mvolyé,21.0,5.157,1550.0,1650.0,2400.0,16h–17h,vert,0,16,0,0,0,1,14.734285714285715,1.817589645929073,3.091042453358316,7.346655163176539
598,Yaounde,Odza Petit Marché,Foyer Mbeng à Etoug Ebe Par Biyem Assi Superette,28.0,11.221,1900.0,2250.0,3700.0,13h–14h,vert,0,13,0,0,0,1,24.044999999999998,2.5031557834558633,3.367295829986474,7.550135342488429
599,Yaounde,Yaounde 4e,Tsimi Evouna Bilingual Institute,72.0,7.074,3450.0,4350.0,7500.0,14h–15h,vert,0,14,0,0,0,1,5.8950000000000005,2.088649022430749,4.290459441148391,8.146419323098003
600,Yaounde,Biyem-Assi,Tsinga,4.0,6.411,1900.0,2050.0,2800.0,23h–24h,vert,0,23,0,1,0,1,96.16499999999999,2.0029653829692218,1.6094379124341003,7.550135342488429
601,Yaounde,Messassi-yaounde,Nkolbisson,40.0,16.206,2200.0,,,09h–10h,gris,0,9,1,0,0,1,24.309,2.8452581601991564,3.713572066704308,7.696667081526462
602,Yaounde,Marché d'Etoudi,Sonel Nsam,44.0,2.089,2400.0,3500.0,4450.0,16h–17h,vert,0,16,0,0,0,1,2.8486363636363636,1.1278474139364447,3.8066624897703196,7.783640596221253
603,Yaounde,Marché de Mvog Mbi,Poste de Police Mvog Mbi,5.0,0.92,500.0,600.0,850.0,12h–13h,vert,0,12,0,0,0,1,11.040000000000001,0.6523251860396903,1.791759469228055,6.2166061010848646
604,Yaounde,La Cave de Pakita,Melen,13.0,4.921,1150.0,2000.0,2050.0,21h–22h,vert,0,21,0,0,0,1,22.712307692307693,1.7785053535496391,2.6390573296152584,7.048386408721883
605,Yaounde,Chapelle Nsimeyong,Total Energies,7.0,5.353,850.0,950.0,1150.0,22h–23h,jaune,0,22,0,1,1,1,45.88285714285714,1.8489271422843963,2.0794415416798357,6.7464121285733745
606,Yaounde,L'Hybride,Prison Centrale de Yaoundé,30.0,7.322,1650.0,3000.0,3100.0,18h–19h,vert,0,18,1,0,0,1,14.644,2.1189026105607494,3.4339872044851463,7.409136443920128
607,Yaounde,Marché d'Etoudi,Crédit Foncier du Cameroun,19.0,7.617,950.0,1400.0,2450.0,14h–15h,vert,0,14,0,0,0,1,24.053684210526317,2.15373699625763,2.995732273553991,6.85751406254539
608,Yaounde,Santa Lucia Mvan,Touristique Express,8.0,6.596,950.0,1050.0,1150.0,21h–22h,vert,0,21,0,0,0,1,49.47,2.0276217929500393,2.1972245773362196,6.85751406254539
609,Yaounde,Rue 5.549,Mendong Camp Sic,48.0,8.62,,,5400.0,13h–14h,gris,0,13,0,0,0,1,10.774999999999999,2.263844264677615,3.8918202981106265,
610,Yaounde,Dépôt Guinness Ahala,Centre Divisionnaire des Impôts d'Efoulan,2.0,3.346,750.0,1050.0,1350.0,21h–22h,vert,0,21,0,0,0,1,100.38000000000001,1.4692558818342378,1.0986122886681098,6.621405651764134
611,Yaounde,Nlongkak,BEAC,8.0,2.873,500.0,650.0,,20h–21h,vert,0,20,0,0,0,1,21.547500000000003,1.3540294005326152,2.1972245773362196,6.2166061010848646
612,Yaounde,Kazoo Dragage,École nationale supérieure polytechnique de Yaoundé,35.0,7.07,2050.0,,3950.0,12h–13h,vert,0,12,0,0,0,1,12.12,2.0881534822818573,3.58351893845611,7.62608275807238
613,Yaounde,Marché d'Etoudi,Crédit Foncier du Cameroun,20.0,7.617,950.0,1400.0,2450.0,14h–15h,vert,0,14,0,0,0,1,22.851000000000003,2.15373699625763,3.044522437723423,6.85751406254539
614,Yaounde,Shakespeare,Public School de Nkolo 2,5.0,0.507,500.0,,,19h–20h,gris,0,19,1,0,0,1,6.0840000000000005,0.41012091964435843,1.791759469228055,6.2166061010848646
615,Yaounde,Bastos,Marché d'Etoudi,19.0,9.265,1200.0,1300.0,2100.0,18h–19h,vert,0,18,1,0,0,1,29.257894736842108,2.328740050470897,2.995732273553991,7.0909098220799835
616,Yaounde,Marché d'Etoudi,Tradex,8.0,10.873,1300.0,1400.0,,13h–14h,vert,0,13,0,0,0,1,81.5475,2.474266914683655,2.1972245773362196,7.170888478512505
617,Yaounde,Rue Manfred Otto Fouda,Complexe Sportif Cnps,33.0,1.657,1900.0,2850.0,3450.0,14h–15h,vert,0,14,0,0,0,1,3.0127272727272727,0.9771976667776765,3.5263605246161616,7.550135342488429
618,Yaounde,Rue 4.523,École nationale supérieure polytechnique de Yaoundé,17.0,3.017,1400.0,,,06h–07h,jaune,0,6,0,0,1,1,10.648235294117647,1.3905353553771451,2.8903717578961645,7.244941546337007
619,Yaounde,Melen,Nkolfoulou,47.0,15.311,2150.0,3350.0,5500.0,11h–12h,vert,0,11,0,0,0,1,19.54595744680851,2.7918397268318933,3.871201010907891,7.67368812926773
620,Yaounde,Don Bosco Mimboman,Chapelle Essos,13.0,5.193,750.0,,1750.0,17h–18h,vert,0,17,1,0,0,1,23.967692307692307,1.8234196219559238,2.6390573296152584,6.621405651764134
621,Yaounde,Ministere des Finances,Complexe Scolaire International la Gaiete,8.0,5.168,550.0,700.0,950.0,11h–12h,vert,0,11,0,0,0,1,38.760000000000005,1.8193746362610284,2.1972245773362196,6.311734809152915
622,Yaounde,Marché Mokolo,Mimboman Terminus,22.0,6.8,1400.0,1950.0,2550.0,10h–11h,vert,0,10,0,0,0,1,18.545454545454547,2.0541237336955462,3.1354942159291497,7.244941546337007
623,Yaounde,Rue 5.549,Gp Melen,32.0,3.788,2550.0,2750.0,4250.0,13h–14h,vert,0,13,0,0,0,1,7.1025,1.5661127876957268,3.4965075614664802,7.844240718141811
624,Yaounde,College Mgr Vogt,Jean Tabi,19.0,7.011,1400.0,2300.0,,02h–03h,vert,0,2,0,1,0,1,22.14,2.08081559723298,2.995732273553991,7.244941546337007
625,Yaounde,Carrefour Bastos,Copacabana,35.0,3.968,1950.0,2750.0,3950.0,13h–14h,jaune,0,13,0,0,1,1,6.802285714285714,1.6030173446311777,3.58351893845611,7.576097340623111
626,Yaounde,Etoa Meki,EPC,11.0,4.147,600.0,800.0,1250.0,13h–14h,vert,0,13,0,0,0,1,22.620000000000005,1.6384140206706175,2.4849066497880004,6.398594934535208
627,Yaounde,Dja'ankeu,Awae Escalier,21.0,6.823,1100.0,1550.0,2500.0,21h–22h,vert,0,21,0,0,0,1,19.494285714285716,2.0570681127029435,3.091042453358316,7.00397413672268
628,Yaounde,Yaounde Omnisports,Smalto,9.0,8.773,500.0,650.0,900.0,17h–18h,vert,0,17,1,0,0,1,58.486666666666665,2.2796234813566985,2.302585092994046,6.2166061010848646
629,Yaounde,Lycee de Biyemassi,Olezoa Blaz Fashion,9.0,2.829,1650.0,1800.0,1900.0,15h–16h,vert,0,15,0,0,0,1,18.860000000000003,1.3426036724951576,2.302585092994046,7.409136443920128
630,Yaounde,Titi Garage,Nkolmesseng Express Union 1,6.0,1.783,550.0,700.0,,08h–09h,vert,0,8,1,0,0,1,17.83,1.0235294825437538,1.9459101490553132,6.311734809152915
631,Yaounde,Mvog Ada,Merina Yaounde Centre,6.0,1.345,600.0,800.0,1000.0,12h–13h,jaune,0,12,0,0,1,1,13.45,0.8522854018982426,1.9459101490553132,6.398594934535208
632,Yaounde,Lycée de Nkoleton,Carrossel Temple de la Culture,17.0,3.648,1000.0,1500.0,2050.0,02h–03h,vert,0,2,0,1,0,1,12.87529411764706,1.53643701954961,2.8903717578961645,6.90875477931522
633,Yaounde,"Eec - Paroisse de Nlongkak, Yaoundé",Camp SIC Biyem-Assi Acacias,20.0,12.468,1600.0,2000.0,2750.0,09h–10h,vert,0,9,1,0,0,1,37.404,2.600316501298828,3.044522437723423,7.3783837129967145
634,Yaounde,Chapelle Nsimeyong,Arrêts,8.0,5.353,750.0,900.0,1150.0,22h–23h,jaune,0,22,0,1,1,1,40.1475,1.8489271422843963,2.1972245773362196,6.621405651764134
635,Yaounde,Odza Petit Marché,Maison DAMAS,24.0,9.91,1500.0,1950.0,3150.0,13h–14h,vert,0,13,0,0,0,1,24.775,2.3896797998449792,3.2188758248682006,7.313886831633462
636,Yaounde,Chapelle Nsimeyong,Chris Hôtel Efoulan Lac,4.0,2.216,750.0,900.0,1000.0,22h–23h,jaune,0,22,0,1,1,1,33.24,1.16813835131672,1.6094379124341003,6.621405651764134
637,Yaounde,Playce carrefour,El Dorado de Nkomo,30.0,2.794,1650.0,2400.0,3050.0,14h–15h,vert,0,14,0,0,0,1,5.588,1.3334208715128224,3.4339872044851463,7.409136443920128
638,Yaounde,Etoa Meki,Maison DAMAS,31.0,10.642,1500.0,2150.0,3450.0,11h–12h,vert,0,11,0,0,0,1,20.597419354838706,2.4546192488495437,3.4657359027997265,7.313886831633462
639,Yaounde,Olembe,Evasion Bar,45.0,62.231,3100.0,,,16h–17h,jaune,0,16,0,0,1,1,82.97466666666666,4.14679468722302,3.828641396489095,8.03947991910045
640,Yaounde,Carrefour Anguissa,Tradex Ahala,18.0,10.97,1300.0,2050.0,3050.0,02h–03h,vert,0,2,0,1,0,1,36.56666666666667,2.482403519569882,2.9444389791664403,7.170888478512505
641,Yaounde,Boulangerie Selecte,Centre De Promotion De La Femme Et De La Famille De Yaounde V,12.0,2.257,650.0,900.0,1150.0,08h–09h,vert,0,8,1,0,0,1,11.285,1.1808065262940965,2.5649493574615367,6.478509642208569
642,Yaounde,Marché d'Ekounou,Ekounou Nkoayos,11.0,1.889,650.0,750.0,,13h–14h,vert,0,13,0,0,0,1,10.303636363636365,1.0609104214840983,2.4849066497880004,6.478509642208569
643,Yaounde,Playce carrefour,Elig Essono,13.0,2.528,650.0,900.0,1450.0,14h–15h,vert,0,14,0,0,0,1,11.667692307692308,1.260731138144545,2.6390573296152584,6.478509642208569
644,Yaounde,Playce carrefour,"Hôtel Tango, Elig Essono",12.0,2.294,800.0,1050.0,1350.0,14h–15h,vert,0,14,0,0,0,1,11.469999999999999,1.1921026317554486,2.5649493574615367,6.68586094706836
645,Yaounde,Penalty Lounge cameroun,ABENA,10.0,7.788,650.0,900.0,,16h–17h,vert,0,16,0,0,0,1,46.728,2.1733871545223638,2.3978952727983707,6.478509642208569
646,Yaounde,Mairie Tsinga,Hôpital de District d'Efoulan,16.0,10.419,1400.0,1700.0,2350.0,10h–11h,vert,0,10,0,0,0,1,39.07125,2.435278634719511,2.833213344056216,7.244941546337007
647,Yaounde,Kazoo Dragage,City Center,17.0,4.627,1450.0,,2100.0,12h–13h,jaune,0,12,0,0,1,1,16.33058823529412,1.7275764404511418,2.8903717578961645,7.280008252884188
648,Yaounde,Gendarmerie Nationale-Légion du Centre,Marian Sanctuary of Nsimalen,69.0,19.677,9600.0,,,16h–17h,vert,0,16,0,0,0,1,17.110434782608696,3.029021971418633,4.248495242049359,9.169622538697624
649,Yaounde,Hôpital de la Casse,Hôpital Général De Yaoundé,26.0,7.899,1850.0,2350.0,3150.0,20h–21h,vert,0,20,0,0,0,1,18.228461538461538,2.185938910874725,3.295836866004329,7.523481312573497
650,Yaounde,Pharmacie de la Chapelle,Maetur Ngousso,4.0,11.471,1000.0,1100.0,1500.0,01h–02h,jaune,0,1,0,1,1,1,120.0,2.5234059489386103,1.6094379124341003,6.90875477931522
651,Yaounde,Kazoo Dragage,Biyem-Assi,55.0,10.786,1750.0,3650.0,4750.0,12h–13h,vert,0,12,0,0,0,1,11.766545454545454,2.4669123864157214,4.02535169073515,7.467942332285852
652,Yaounde,Camair Co,Université catholique d'Afrique centrale,8.0,2.823,600.0,800.0,1050.0,05h–06h,vert,0,5,0,1,0,1,21.1725,1.3410354547142758,2.1972245773362196,6.398594934535208
653,Yaounde,Ekounou,Eglise Catholique Chapelle Nlongkak,25.0,5.919,1250.0,1950.0,2550.0,18h–19h,vert,0,18,1,0,0,1,14.205599999999999,1.934271250516674,3.258096538021482,7.1316985104669115
654,Yaounde,La Cave de Pakita,Tradex Ahala,30.0,11.126,1600.0,2050.0,3550.0,21h–22h,vert,0,21,0,0,0,1,22.252,2.495351907649539,3.4339872044851463,7.3783837129967145
655,Yaounde,Lycee de Biyemassi,Yaoundé,17.0,4.895,2050.0,2200.0,2350.0,15h–16h,jaune,0,15,0,0,1,1,17.27647058823529,1.7741045339893342,2.8903717578961645,7.62608275807238
656,Yaounde,Elig Essono,College la Retraite,8.0,2.753,950.0,1200.0,1250.0,21h–22h,vert,0,21,0,0,0,1,20.6475,1.3225555201528838,2.1972245773362196,6.85751406254539
657,Yaounde,Camp SIC Olembé,Playce carrefour,18.0,12.539,2450.0,2600.0,,23h–24h,vert,0,23,0,1,0,1,41.79666666666667,2.6055744095129736,2.9444389791664403,7.804251383528112
658,Yaounde,Tradex Ahala,Office du Baccalauréat,20.0,5.252,1400.0,1700.0,2200.0,12h–13h,vert,0,12,0,0,0,1,15.756,1.8329014125592302,3.044522437723423,7.244941546337007
659,Yaounde,Yaounde Omnisports,Le Jacana,4.0,7.693,450.0,600.0,800.0,16h–17h,vert,0,16,0,0,0,1,115.395,2.162518104096927,1.6094379124341003,6.111467339502679
660,Yaounde,Etoug-Ebe Baptist Church,Mvog Atangana Mballa,24.0,7.418,1350.0,1950.0,2450.0,12h–13h,vert,0,12,0,0,0,1,18.544999999999998,2.1303722703483787,3.2188758248682006,7.208600337960199
661,Yaounde,Rue de Kondengui,Place de Nkondongo,10.0,1.019,850.0,1150.0,1450.0,14h–15h,vert,0,14,0,0,0,1,6.114,0.7026023393307004,2.3978952727983707,6.7464121285733745
662,Yaounde,Santa Lucia Mvan,Dupont Pressing,21.0,5.115,1550.0,1900.0,2700.0,20h–21h,jaune,0,20,0,0,1,1,14.614285714285716,1.8107447691391356,3.091042453358316,7.346655163176539
663,Yaounde,Chapelle Elig Effa,Mvog Ada,13.0,4.091,800.0,1100.0,1750.0,12h–13h,vert,0,12,0,0,0,1,18.88153846153846,1.627474274920199,2.6390573296152584,6.68586094706836
664,Yaounde,Elig Essono,Boun's Hôtel,6.0,1.665,600.0,650.0,750.0,22h–23h,vert,0,22,0,1,0,1,16.65,0.9802040576178078,1.9459101490553132,6.398594934535208
665,Yaounde,Carrefour Bastos,Basilique Marie Reine des Apôtres,22.0,7.097,1400.0,2000.0,2600.0,13h–14h,vert,0,13,0,0,0,1,19.35545454545455,2.0914936227039775,3.1354942159291497,7.244941546337007
666,Yaounde,Ekié Carrefour Six Morts,Happi,8.0,5.256,800.0,,,20h–21h,jaune,0,20,0,0,1,1,39.42,1.83354100324301,2.1972245773362196,6.68586094706836
667,Yaounde,Awae Escalier,El Dorado de Nkomo,11.0,7.707,750.0,,,19h–20h,vert,0,19,1,0,0,1,42.03818181818182,2.1641272998464784,2.4849066497880004,6.621405651764134
668,Yaounde,Kazoo Dragage,Deo Gracias Emana - Afrique Future,14.0,6.36,1700.0,2150.0,,12h–13h,vert,0,12,0,0,0,1,27.25714285714286,1.9960599327407849,2.70805020110221,7.438971592395862
669,Yaounde,Odza Petit Marché,Carrefour Tropicana,7.0,8.081,500.0,500.0,750.0,20h–21h,jaune,0,20,0,0,1,1,69.26571428571428,2.2061843187076913,2.0794415416798357,6.2166061010848646
670,Yaounde,Carrefour Tkc,Acacias Market,7.0,2.278,600.0,650.0,900.0,17h–18h,jaune,0,17,1,0,1,1,19.525714285714287,1.187233480321638,2.0794415416798357,6.398594934535208
672,Yaounde,Opep Bar,Dispensaire Des Soeurs de Mimboman,6.0,12.836,500.0,500.0,700.0,19h–20h,jaune,0,19,1,0,1,1,120.0,2.6272738910749225,1.9459101490553132,6.2166061010848646
673,Yaounde,Playce carrefour,City Center,16.0,4.566,1150.0,1600.0,2050.0,14h–15h,vert,0,14,0,0,0,1,17.1225,1.716676663103699,2.833213344056216,7.048386408721883
674,Yaounde,Terre-Rouge Damas,Hôpital Adlucem D'Obobogo,10.0,1.773,750.0,900.0,1200.0,15h–16h,vert,0,15,0,0,0,1,10.638,1.0199297666336409,2.3978952727983707,6.621405651764134
675,Yaounde,Ministère du Soya,Cnps,12.0,2.33,950.0,1300.0,1400.0,05h–06h,jaune,0,5,0,1,1,1,11.65,1.2029723039923526,2.5649493574615367,6.85751406254539
676,Yaounde,Dragage,Kazoo Dragage,2.0,5.707,450.0,600.0,800.0,08h–09h,vert,0,8,1,0,0,1,120.0,1.9031517571176002,1.0986122886681098,6.111467339502679
677,Yaounde,Hôpital de la Casse,Biyem-Assi,22.0,5.617,1600.0,1700.0,2600.0,21h–22h,vert,0,21,0,0,0,1,15.31909090909091,1.8896420950299224,3.1354942159291497,7.3783837129967145
678,Yaounde,Rue 4.523,Chefferie Minkan,57.0,14.005,3400.0,,6200.0,07h–08h,vert,0,7,1,0,0,1,14.742105263157896,2.7083834788923307,4.060443010546419,8.131824785007195
679,Yaounde,Chambre de Commerce,Lycee Bilingue de Mimboman,18.0,6.668,1150.0,1800.0,,06h–07h,vert,0,6,0,0,0,1,22.226666666666667,2.037055825183398,2.9444389791664403,7.048386408721883
680,Yaounde,Etam Bafia,Caserne Pompiers de Mimboman,14.0,4.327,750.0,900.0,1550.0,10h–11h,orange,0,10,0,0,2,1,18.544285714285714,1.672788227934862,2.70805020110221,6.621405651764134
681,Yaounde,Playce carrefour,Foyer Mbeng à Etoug Ebe Par Biyem Assi Superette,24.0,8.912,1250.0,1800.0,2900.0,14h–15h,vert,0,14,0,0,0,1,22.28,2.293746144326841,3.2188758248682006,7.1316985104669115
682,Yaounde,Elig Essono,Avenue Germaine Ahidjo,4.0,0.781,700.0,750.0,1050.0,22h–23h,vert,0,22,0,1,0,1,11.715,0.5771750043075246,1.6094379124341003,6.55250788703459
683,Yaounde,Auberge Bleu Odza,École Publique d'Ekoumdoum,16.0,9.038,1100.0,1200.0,1750.0,09h–10h,jaune,0,9,1,0,1,1,33.8925,2.3063778912327417,2.833213344056216,7.00397413672268
684,Yaounde,Etoa Meki,Maison Du Café,11.0,2.966,700.0,950.0,1250.0,13h–14h,vert,0,13,0,0,0,1,16.17818181818182,1.3777580300976042,2.4849066497880004,6.55250788703459
685,Yaounde,Lycee de Biyemassi,CCA,14.0,4.077,1400.0,1450.0,1750.0,14h–15h,vert,0,14,0,0,0,1,17.47285714285714,1.6247205359652572,2.70805020110221,7.244941546337007
686,Yaounde,Etoa Meki,Grand Mosquée,16.0,4.408,750.0,1050.0,1300.0,13h–14h,jaune,0,13,0,0,1,1,16.53,1.687879338740663,2.833213344056216,6.621405651764134
687,Yaounde,Laboratoire Meka,Immeuble Happi,46.0,12.253,2500.0,4250.0,4650.0,16h–17h,vert,0,16,0,0,0,1,15.982173913043477,2.5842239418985415,3.8501476017100584,7.824445930877619
688,Yaounde,Fontana Nsam,Mimboman Terminus,17.0,8.798,1250.0,1950.0,2650.0,02h–03h,vert,0,2,0,1,0,1,31.051764705882356,2.2821782832163833,2.8903717578961645,7.1316985104669115
690,Yaounde,Olezoa,Cave de la Chapelle Ngousso,18.0,8.618,3200.0,3400.0,4450.0,02h–03h,jaune,0,2,0,1,1,1,28.72666666666667,2.263636342855471,2.9444389791664403,8.071218539969863
691,Yaounde,Titi Garage,Institut International Des Assurances,3.0,0.737,450.0,600.0,800.0,08h–09h,vert,0,8,1,0,0,1,14.739999999999998,0.5521594872589678,1.3862943611198906,6.111467339502679
692,Yaounde,Polyclinique André Fouda,MRS,7.0,3.244,550.0,700.0,900.0,07h–08h,vert,0,7,1,0,0,1,27.805714285714288,1.4455062207517366,2.0794415416798357,6.311734809152915
693,Yaounde,Advans,Men travelL agence,25.0,4.233,1250.0,1600.0,2100.0,02h–03h,jaune,0,2,0,1,1,1,10.159199999999998,1.6549847273900706,3.258096538021482,7.1316985104669115
694,Yaounde,Rue Martin-Paul Samba,Moulin de France,7.0,2.173,550.0,750.0,,06h–07h,vert,0,6,0,0,0,1,18.625714285714285,1.1546775126010584,2.0794415416798357,6.311734809152915
695,Yaounde,Efoulan,United Express,19.0,6.157,1550.0,1750.0,,11h–12h,gris,0,11,0,0,0,1,19.443157894736842,1.9680908987564605,2.995732273553991,7.346655163176539
696,Yaounde,Lycee de Biyemassi,Centre Spirituel Saint Jean XXIII,6.0,2.03,1100.0,1150.0,1200.0,15h–16h,vert,0,15,0,0,0,1,20.299999999999997,1.1085626195212777,1.9459101490553132,7.00397413672268
